"BL_ID","Prey","Count","Confidence","BirdMethod","PreyMethod","n_measured","TotalMass","AvMass","AvLength"
"DR8_2024-08-09_18:19:00","Sandlance",4,100,"Headbill","Tail",1,5.57965732616821,1.39491433154205,78.9575167348724
"DR8_2024-08-09_19:51:00","Herring0",7,50,"Bill height","Tail",1,3.23628937851033,0.462327054072904,45.351276976033
"DR8_2024-08-09_21:27:00","Gadid",3,75,"Bill height","Head",1,8.95629519154635,2.98543173051545,76.0976823251379
"DR8_2024-08-09_21:27:00","Sandlance",3,50,"Bill height","Tail",2,1.98188270006497,0.660627566688324,60.3363447427578
"DR8_2024-08-10_07:14:00","Gadid",3,50,"Bill height","Tail",1,5.49234052922231,1.83078017640744,66.1485238039962
"DR8_2024-08-10_07:14:00","Herring0",1,100,"Bill height","Tail",1,0.622359160562831,0.622359160562831,49.694699341691
"DR8_2024-08-10_07:14:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"DR8_2024-08-10_07:56:00","Gadid",2,75,"Bill height","Tail",1,3.49344245503389,1.74672122751694,65.2636371396864
"DR8_2024-08-10_07:56:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"DR8_2024-08-10_07:56:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"DR8_2024-08-10_09:56:00","Gadid",1,100,"Bill height","Tail",1,3.24145684828521,3.24145684828521,77.913038304833
"DR8_2024-08-10_09:56:00","Sandlance",4,75,"Bill height","Tail",1,1.36807610420002,0.342019026050004,52.4090079056601
"DR8_2024-08-10_09:56:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"DR8_2024-08-10_14:26:00","Sandlance",5,75,"Bill height","Tail",2,2.74992783211847,0.549985566423695,57.751724137931
"DR8_2024-08-10_14:26:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"DR8_2024-08-10_17:24:00","Gadid",6,100,"Bill height","Tail",1,13.1712958282669,2.19521597137781,69.6804130172598
"DR8_2024-08-10_20:04:00","Gadid",5,75,"Bill height","Tail",1,7.47786988883712,1.49557397776742,62.4244111577509
"DR8_2024-08-10_20:30:00","Herring0",9,100,"Headbill","Tail",1,5.65225933420689,0.628028814911877,49.8335594610797
"DR8_2024-08-10_20:30:00","Squid",1,100,"Headbill","Head",1,0.851259829270857,0.851259829270857,52.7586363224227
"DR8_2024-08-10_21:03:00","Herring0",5,50,"Bill height","Tail",1,2.29858276732753,0.459716553465507,45.2723307498821
"DR8_2024-08-11_06:45:00","Gadid",2,50,"Bill height","Tail",1,3.08022894679956,1.54011447339978,62.9515381589163
"DR8_2024-08-11_06:45:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"DR8_2024-08-11_08:02:00","Gadid",3,50,"Bill height","Head",1,5.63675876506263,1.87891958835421,66.6422964445129
"DR8_2024-08-11_08:02:00","Sandlance",1,50,"Bill height","Head",1,0.881676235543826,0.881676235543826,69.072708113804
"DR8_2024-08-11_16:50:00","Gadid",5,50,"Bill height","Tail",2,3.06529228574632,0.613058457149265,47.7095607697435
"DR8_2024-08-11_17:48:00","Gadid",2,100,"Bill height","Tail",2,4.25204858897571,2.12602429448785,66.6391497861188
"DR8_2024-08-11_17:48:00","Herring0",1,75,"Bill height","Tail",1,0.245802851049072,0.245802851049072,37.3396568662745
"DR8_2024-08-11_17:48:00","UnknownFish",3,NA,"Bill height","Head",1,NA,NA,NA
"DR8_2024-08-11_18:37:00","Gadid",6,100,"Bill height","Tail",1,7.6313343006139,1.27188905010232,59.5928802860726
"DR8_2024-08-11_18:58:00","Sandlance",5,50,"Bill height","Tail",1,0.995871259525574,0.199174251905115,44.7657794899169
"DR8_2024-08-11_18:58:00","UnknownFish",1,NA,"Bill height","Head",1,NA,NA,NA
"DR8_2024-08-11_20:04:00","Gadid",7,100,"Bill height","Tail",1,7.3995621968682,1.05708031383831,56.5163313859678
"DR8_2024-08-11_20:29:00","Herring0",6,100,"Bill height","Head",1,3.65023074500591,0.608371790834318,49.3483371755952
"DR8_2024-08-11_21:46:00","Herring0",6,75,"Bill height","Tail",1,3.80160133690026,0.63360022281671,49.9691704539035
"DR8_2024-08-11_22:14:00","Herring0",5,100,"Bill height","Tail",1,5.04059282982469,1.00811856596494,57.6451186136112
"DR8_2024-08-12_21:22:00","Gadid",4,100,"Bill height","Tail",1,5.33875994269596,1.33468998567399,60.4215479690054
"DR8_2024-08-12_21:46:00","Unknown",3,NA,NA,NA,0,NA,NA,NA
"DR8_2024-08-13_06:22:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"DR8_2024-08-13_09:15:00","Sandlance",3,50,"Bill height","Tail",1,0.990476322498648,0.330158774166216,51.8725146892991
"DR8_2024-08-13_11:15:00","Herring0",5,100,"Bill height","Tail",1,3.76506067819021,0.753012135638041,52.6956731095504
"DR8_2024-08-13_12:22:00","Herring0",8,75,"Bill height","Tail",1,2.16234460144552,0.27029307518069,38.4469609022289
"DR8_2024-08-13_20:53:00","Gadid",3,100,"Headbill","Tail",1,3.59393204081503,1.19797734693834,58.5793220838416
"DR8_2024-08-13_20:53:00","Herring0",5,75,"Headbill","Tail",1,1.21486234737962,0.242972469475924,37.2068306082848
"DR8_2024-08-13_21:12:00","Herring0",8,75,"Bill height","Tail",1,3.47314756508017,0.434143445635022,44.4820279783639
"DR8_2024-08-13_21:59:00","Sandlance",6,100,"Bill height","Tail",1,1.89406664930654,0.315677774884423,51.1986301369863
"DR8_2024-08-14_07:46:00","Herring0",6,100,"Bill height","Tail",1,3.73913057219667,0.623188428699445,49.7150641530145
"DR8_2024-08-14_08:32:00","Herring0",8,100,"Bill height","Tail",1,2.82640962326566,0.353301202908207,41.7493548627432
"DR8_2024-08-14_10:49:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"DR8_2024-08-14_11:32:00","Herring0",1,100,"Bill height","Tail",1,1.30270696690216,1.30270696690216,62.3762839196371
"DR8_2024-08-14_11:32:00","Sandlance",3,100,"Bill height","Head",1,5.48018885428808,1.82672961809603,85.4163908380776
"DR8_2024-08-14_12:26:00","Herring0",7,100,"Bill height","Tail",1,4.90902795038127,0.701289707197325,51.5544165428277
"DR8_2024-08-14_14:26:00","Herring0",8,100,"Bill height","Tail",2,2.79133593137169,0.348916991421461,40.991587744118
"DR8_2024-08-14_14:55:00","Herring0",8,100,"Bill height","Tail",1,3.90381705950149,0.487977132437686,46.1110439664712
"DR8_2024-08-14_15:38:00","Herring0",10,100,"Bill height","Tail",1,7.33387398934717,0.733387398934717,52.2692390242791
"DR9_2024-07-22_05:43:00","Sandlance",4,100,"Bill height","Tail",1,1.38442330703188,0.346105826757969,52.5908168910197
"DR9_2024-07-22_07:23:00","Herring0",8,75,"Headbill","Tail",1,2.19153931609788,0.273942414512235,38.6059395916531
"DR9_2024-07-22_07:23:00","UnknownFish",1,NA,"Headbill","Tail",1,NA,NA,NA
"DR9_2024-07-29_09:35:00","UnknownFish",6,NA,"Headbill","Head",1,NA,NA,NA
"DR9_2024-08-05_14:14:00","Gadid",3,100,"Bill height","Head",1,4.56625601191358,1.52208533730453,62.7394947067611
"DR9_2024-08-07_16:59:00","Gadid",4,50,"Bill height","Head",1,7.03384949606265,1.75846237401566,65.3890361474045
"DR9_2024-08-09_18:31:00","Gadid",1,75,"Bill height","Tail",1,0.924628996373414,0.924628996373414,54.3894667315076
"DR9_2024-08-10_19:33:00","Herring0",8,100,"Bill height","Tail",1,7.05450706139922,0.881813382674903,55.3190695966703
"EC15_2024-07-17_05:47:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC15_2024-07-20_13:03:00","Gadid",4,50,"Bill height","Head",1,5.84893915620579,1.46223478905145,62.0224719101124
"EC15_2024-07-20_15:42:00","Gadid",5,100,"Bill height","Tail",1,16.0190922467974,3.20381844935949,77.6527331189711
"EC15_2024-07-21_07:11:00","Gadid",2,50,NA,NA,0,NA,NA,NA
"EC15_2024-07-21_08:47:00","Gadid",4,100,"Headbill","Tail",1,18.679236267049,4.66980906676226,86.5052537078261
"EC15_2024-07-21_08:47:00","Sandlance",1,50,"Headbill","Tail",1,0.168247588366131,0.168247588366131,42.6167623110389
"EC15_2024-07-23_11:42:00","Gadid",3,75,"Bill height","Tail",1,5.54215890545373,1.84738630181791,66.3198905502351
"EC15_2024-07-25_11:48:00","Capelin",3,75,"Bill height","Tail",1,3.49536568896033,1.16512189632011,68.4870263521949
"EC15_2024-07-27_07:00:00","Sandlance",1,75,"Bill height","Tail",1,0.383083463524824,0.383083463524824,54.1704619388419
"EC15_2024-07-27_07:00:00","UnknownFish",2,NA,"Bill height","Head",1,NA,NA,NA
"EC15_2024-07-27_14:33:00","UnknownFish",4,NA,NA,NA,0,NA,NA,NA
"EC15_2024-07-29_11:07:00","Gadid",5,100,"Bill height","Head",1,5.00492638824752,1.0009852776495,55.640212267647
"EC20_2024-07-16_05:36:00","Gadid",2,100,"Bill height","Tail",1,1.86948221652488,0.934741108262438,54.5592428562762
"EC20_2024-07-16_12:08:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-18_05:05:00","Sandlance",4,100,"Bill height","Head",1,23.1894247224617,5.79735618061543,119.609967497291
"EC20_2024-07-19_05:09:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-19_10:14:00","Sandlance",1,100,"Bill height","Tail",1,0.124484345730692,0.124484345730692,39.033401417758
"EC20_2024-07-19_10:14:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-21_06:20:00","Gadid",1,50,"Bill height","Tail",1,1.00104794182598,1.00104794182598,55.6412103015611
"EC20_2024-07-21_06:20:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-21_07:32:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-22_09:46:00","UnknownFish",4,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-23_07:25:00","UnknownFish",2,NA,"Bill height","Tail",2,NA,NA,NA
"EC20_2024-07-23_09:47:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-24_09:39:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-24_22:05:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-25_04:30:00","Capelin",1,100,"Bill height","Tail",1,3.73725560534206,3.73725560534206,93.2983457198877
"EC20_2024-07-25_04:53:00","Capelin",2,75,"Bill height","Tail",1,7.74437946688943,3.87218973344472,94.1802500395632
"EC20_2024-07-25_05:45:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-25_13:35:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-25_14:25:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-25_20:12:00","Sandlance",4,75,"Bill height","Head",1,2.79454776057941,0.698636940144852,64.5421798745061
"EC20_2024-07-25_20:12:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-25_22:26:00","Sandlance",2,50,"Bill height","Tail",1,0.395010565324601,0.1975052826623,44.6560911373798
"EC20_2024-07-25_22:26:00","UnknownFish",1,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-07-26_04:28:00","Capelin",1,100,"Bill height","Tail",1,5.30094989794643,5.30094989794643,102.362158061916
"EC20_2024-07-26_23:19:00","Capelin",2,100,"Bill height","Tail",1,14.4271178779355,7.21355893896777,111.078257441356
"EC20_2024-07-27_05:54:00","Capelin",2,75,"Bill height","Tail",1,5.25219505759754,2.62609752879877,84.9622902878251
"EC20_2024-07-27_05:54:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-27_08:18:00","Gadid",1,50,"Bill height","Tail",1,2.29764261453619,2.29764261453619,70.5968893322262
"EC20_2024-07-27_08:18:00","Sandlance",3,75,"Bill height","Tail",1,0.471773832412223,0.157257944137408,41.7856929420905
"EC20_2024-07-27_19:52:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-28_17:12:00","Sandlance",2,75,"Bill height","Head",1,2.88121355703642,1.44060677851821,79.7029702970297
"EC20_2024-07-28_17:12:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-28_21:34:00","Sandlance",2,100,"Bill height","Tail",1,1.00359839110586,0.50179919555293,58.6060286183439
"EC20_2024-07-28_21:34:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-29_04:52:00","Unknown",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-29_04:52:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-29_06:45:00","UnknownFish",4,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-29_08:50:00","Greenling",1,100,"Bill height","Tail",1,1.37844627426435,1.37844627426435,56.6554827442435
"EC20_2024-07-29_08:50:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-29_17:25:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-30_04:47:00","Capelin",1,100,"Bill height","Tail",1,6.48714735064494,6.48714735064494,107.994602335316
"EC20_2024-07-30_06:17:00","UnknownFish",4,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-30_09:13:00","UnknownFish",4,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-30_10:06:00","UnknownFish",5,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-07-30_11:41:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC20_2024-07-31_05:59:00","Sandlance",2,50,"Bill height","Tail",1,1.10126900079475,0.550634500397375,60.2145324525786
"EC20_2024-07-31_05:59:00","UnknownFish",2,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-01_06:54:00","UnknownFish",5,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-02_05:24:00","Capelin",1,100,"Bill height","Tail",1,5.91607092872459,5.91607092872459,105.386883417005
"EC20_2024-08-02_05:24:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-02_05:42:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-02_07:59:00","Capelin",2,100,"Bill height","Head",1,1.40001593767141,0.700007968835706,59.8296458214024
"EC20_2024-08-02_07:59:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-02_07:59:00","UnknownFish",1,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-03_14:22:00","UnknownFish",3,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-03_15:16:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-03_16:46:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-08-03_19:37:00","Gadid",6,100,"Headbill","Head",1,15.220585054013,2.53676417566883,72.6282868064404
"EC20_2024-08-04_05:27:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-08-04_06:41:00","Gadid",4,100,"Bill height","Tail",1,8.69203783537988,2.17300945884497,69.4777092204745
"EC20_2024-08-04_06:44:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-08-04_10:52:00","Sandlance",3,100,"Bill height","Tail",1,1.32236376615117,0.440787922050389,56.4323607427056
"EC20_2024-08-04_10:52:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-04_11:27:00","UnknownFish",3,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-04_14:54:00","UnknownFish",4,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-04_16:55:00","UnknownFish",4,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-05_12:30:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-08-05_18:31:00","Gadid",8,100,"Bill height","Head",1,7.9470819370143,0.993385242126788,55.5188367481824
"EC20_2024-08-05_21:00:00","UnknownFish",3,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-07_07:50:00","Gadid",5,100,"Bill height","Head",1,6.41244217802467,1.28248843560493,59.7347577822803
"EC20_2024-08-07_12:45:00","Gadid",2,50,"Bill height","Head",1,2.09977659098053,1.04988829549026,56.405885831565
"EC20_2024-08-07_12:45:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-08-08_06:47:00","Capelin",1,50,NA,NA,0,NA,NA,NA
"EC20_2024-08-08_06:47:00","Gadid",2,50,"Bill height","Tail",1,2.17019059144764,1.08509529572382,56.9415057561268
"EC20_2024-08-08_06:47:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-08_16:38:00","Capelin",1,100,"Bill height","Tail",1,2.59861231277919,2.59861231277919,84.7255075891977
"EC20_2024-08-08_16:38:00","Greenling",5,100,"Bill height","Head",1,5.4035687366293,1.08071374732586,52.7312599681021
"EC20_2024-08-09_06:34:00","Gadid",3,75,"Bill height","Tail",1,10.431084915916,3.47702830530535,79.4950745912536
"EC20_2024-08-09_21:03:00","Gadid",1,75,"Bill height","Tail",1,2.63576934689737,2.63576934689737,73.4294155091648
"EC20_2024-08-09_21:03:00","Sandlance",1,50,"Bill height","Tail",1,0.575420613872,0.575420613872,60.992473306494
"EC20_2024-08-09_21:03:00","UnknownFish",2,NA,"Bill height","Head",1,NA,NA,NA
"EC20_2024-08-10_06:47:00","Herring0",2,50,"Bill height","Tail",1,0.858631036908751,0.429315518454375,44.3292334565704
"EC20_2024-08-10_06:47:00","Sandlance",2,50,"Bill height","Tail",1,0.597841799038445,0.298920899519223,50.3909212906237
"EC20_2024-08-10_08:03:00","Herring0",6,50,"Bill height","Tail",1,1.9010226580365,0.316837109672751,40.3731960742187
"EC20_2024-08-11_07:17:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-11_09:05:00","Unknown",2,NA,NA,NA,0,NA,NA,NA
"EC20_2024-08-12_06:54:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC20_2024-08-12_08:00:00","Herring0",6,50,"Bill height","Tail",1,6.28093682448991,1.04682280408165,58.3172268490868
"EC20_2024-08-12_08:27:00","Sandlance",4,75,"Bill height","Head",1,33.308289644132,8.32707241103299,132.927995627818
"EC25_2024-07-11_09:32:00","Gadid",3,75,"Bill height","Tail",1,1.12184292377804,0.373947641259348,41.9626056925092
"EC25_2024-07-13_15:30:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-13_15:30:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-13_22:44:00","Gadid",2,50,NA,NA,0,NA,NA,NA
"EC25_2024-07-14_05:05:00","Herring0",6,50,"Bill height","Tail",1,0.460615950253926,0.076769325042321,26.1013444834596
"EC25_2024-07-14_09:07:00","Gadid",4,100,"Bill height","Tail",1,2.22762749254001,0.556906873135003,47.0353697749196
"EC25_2024-07-14_16:46:00","Gadid",4,100,"Bill height","Tail",1,5.86007558926153,1.46501889731538,62.0562860144535
"EC25_2024-07-14_17:14:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-07-15_22:48:00","Gadid",2,50,NA,NA,0,NA,NA,NA
"EC25_2024-07-16_07:42:00","Gadid",4,100,"Bill height","Tail",1,7.0062376291966,1.75155940729915,65.3153829972654
"EC25_2024-07-16_13:21:00","Gadid",5,100,"Bill height","Tail",1,4.80973995068042,0.961947990136083,55.0096151600321
"EC25_2024-07-17_05:27:00","Herring0",8,75,"Bill height","Tail",1,1.22202540385156,0.152753175481445,32.2553766022472
"EC25_2024-07-18_05:04:00","Herring0",7,75,"Bill height","Tail",1,2.04175400590494,0.291679143700706,39.358409615668
"EC25_2024-07-18_06:40:00","Gadid",5,100,"Bill height","Tail",1,4.89462807140321,0.978925614280643,55.2860691877858
"EC25_2024-07-18_10:14:00","Gadid",3,100,"Bill height","Tail",2,3.33901798158289,1.11300599386096,52.8169998601985
"EC25_2024-07-19_04:51:00","Gadid",3,50,"Bill height","Tail",1,4.17959566397789,1.3931985546593,61.1689048609798
"EC25_2024-07-19_10:19:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-20_05:53:00","Gadid",1,75,"Bill height","Tail",1,1.57054607913706,1.57054607913706,63.3054662379421
"EC25_2024-07-20_05:53:00","Sandlance",1,100,"Bill height","Tail",1,0.86700563663909,0.86700563663909,68.735632183908
"EC25_2024-07-20_05:53:00","Unknown",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-22_05:59:00","Unknown",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-22_05:59:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-22_08:17:00","Sandlance",2,75,"Bill height","Tail",1,1.19899207050858,0.59949603525429,61.7256982368544
"EC25_2024-07-22_08:17:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-07-22_18:27:00","Gadid",4,100,"Bill height","Tail",1,5.64335098381973,1.41083774595493,61.389816751475
"EC25_2024-07-27_23:22:00","Herring0",5,100,"Bill height","Tail",1,2.11817654669376,0.423635309338752,44.1479350460721
"EC25_2024-07-28_12:46:00","Greenling",2,100,"Bill height","Head",1,3.79522212888581,1.8976110644429,62.2574055158325
"EC25_2024-07-28_12:46:00","Squid",1,50,NA,NA,0,NA,NA,NA
"EC25_2024-07-28_12:46:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-28_16:43:00","Gadid",6,100,"Bill height","Tail",2,7.9094420615733,1.31824034359555,58.2995782352696
"EC25_2024-07-28_18:02:00","UnknownFish",1,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-28_22:22:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC25_2024-07-28_22:22:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-08-01_05:40:00","Gadid",6,100,"Bill height","Head",1,4.49290015000217,0.748816691667029,51.2000844015403
"EC25_2024-08-01_05:40:00","Herring0",1,75,"Bill height","Head",1,0.419074966195436,0.419074966195436,44.0011581973486
"EC25_2024-08-02_05:44:00","Gadid",4,100,"Bill height","Tail",1,9.79369887582236,2.44842471895559,71.8944061265065
"EC25_2024-08-02_15:27:00","Gadid",5,100,"Bill height","Tail",2,8.39564698784689,1.67912939756938,63.5372306757475
"EC25_2024-08-02_20:55:00","Gadid",4,50,"Bill height","Head",1,2.76518514327368,0.691296285818421,50.0408580183861
"EC25_2024-08-03_05:56:00","Capelin",1,100,"Bill height","Tail",1,4.69154658772081,4.69154658772081,99.0994141141001
"EC25_2024-08-03_05:56:00","UnknownFish",1,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-08-03_06:38:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-08-03_18:35:00","Gadid",4,75,"Bill height","Tail",1,6.40946008936155,1.60236502234039,63.6703350529717
"EC25_2024-08-04_05:22:00","Herring0",6,50,"Bill height","Head",1,3.37894405621795,0.563157342702992,48.1895347587837
"EC25_2024-08-04_06:07:00","Herring0",4,50,NA,NA,0,NA,NA,NA
"EC25_2024-08-04_11:40:00","Gadid",5,100,"Bill height","Head",1,9.35451547167832,1.87090309433566,66.5607015620718
"EC25_2024-08-04_20:56:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-08-04_21:58:00","UnknownFish",5,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-08-05_07:27:00","Gadid",4,100,"Bill height","Tail",1,4.92103901530213,1.23025975382553,59.0273497545725
"EC25_2024-08-05_09:40:00","UnknownFish",2,NA,NA,NA,0,NA,NA,NA
"EC25_2024-08-06_05:28:00","Herring0",2,75,"Bill height","Tail",1,1.72677738054751,0.863388690273757,54.960822971805
"EC25_2024-08-06_05:28:00","Sandlance",2,50,"Bill height","Tail",1,0.828161568494497,0.414080784247248,55.4133413642524
"EC25_2024-08-06_10:16:00","UnknownFish",2,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-08-07_08:47:00","Gadid",4,75,"Bill height","Tail",1,8.26120754091331,2.06530188522833,68.4730060935849
"EC25_2024-08-07_14:12:00","Gadid",2,75,"Bill height","Head",1,4.10565197558152,2.05282598779076,68.3542323835345
"EC25_2024-08-07_14:12:00","Unknown",1,NA,NA,NA,0,NA,NA,NA
"EC25_2024-08-07_17:04:00","Herring0",4,50,"Bill height","Head",1,1.70814931027864,0.42703732756966,44.2567198019113
"EC25_2024-08-07_17:39:00","Herring0",4,50,"Bill height","Tail",1,1.4388469651959,0.359711741298975,41.9809914790448
"EC25_2024-08-07_18:25:00","Herring0",2,50,NA,NA,0,NA,NA,NA
"EC25_2024-08-08_08:40:00","Gadid",4,100,"Bill height","Tail",1,10.8278096882059,2.70695242205147,73.9922408416824
"EC25_2024-08-08_09:17:00","Gadid",1,50,"Bill height","Tail",1,0.47279128973053,0.47279128973053,44.8795313394706
"EC25_2024-08-08_09:17:00","Herring0",3,75,"Bill height","Head",1,1.19991181101203,0.399970603670675,43.3739665681009
"EC25_2024-08-08_09:17:00","Sandlance",2,50,"Bill height","Tail",1,0.486112139808161,0.243056069904081,47.4413478192411
"EC25_2024-08-08_21:49:00","Gadid",1,75,"Bill height","Tail",1,1.84748648677226,1.84748648677226,66.3209210662794
"EC25_2024-08-08_21:49:00","Herring0",4,100,"Bill height","Head",1,2.65019178755456,0.662547946888641,50.6607929515418
"EC25_2024-08-08_21:49:00","Sandlance",1,50,"Bill height","Tail",1,0.887356990035194,0.887356990035194,69.2021636240703
"EC25_2024-08-08_22:09:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC25_2024-08-09_06:34:00","Herring0",5,50,"Bill height","Head",1,3.60671810254036,0.721343620508071,52.0036091502574
"EC25_2024-08-10_05:51:00","Herring0",5,100,"Bill height","Tail",1,2.99940427883896,0.599880855767792,49.1353834102804
"EC25_2024-08-10_08:12:00","Gadid",3,50,"Bill height","Tail",2,6.15334487047291,2.0511149568243,63.2944600054397
"EC25_2024-08-10_08:12:00","Herring0",1,100,"Bill height","Tail",1,0.334489900948643,0.334489900948643,41.0523810686129
"EC25_2024-08-10_08:58:00","Herring0",4,75,"Bill height","Tail",1,2.52769586678743,0.631923966696858,49.9284566231526
"EC25_2024-08-11_07:17:00","UnknownFish",3,NA,"Bill height","Head",1,NA,NA,NA
"EC25_2024-08-11_07:35:00","Herring0",2,50,"Bill height","Tail",1,1.10008782743172,0.550043913715858,47.8414469794065
"EC25_2024-08-11_07:35:00","UnknownFish",1,NA,"Bill height","Head",1,NA,NA,NA
"EC25_2024-08-11_08:09:00","Herring0",3,100,"Bill height","Head",1,1.11440823026428,0.371469410088094,42.398517706226
"EC25_2024-08-11_08:09:00","Sandlance",1,75,"Bill height","Tail",1,0.212386980384028,0.212386980384028,45.6119579695131
"EC25_2024-08-11_09:17:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC25_2024-08-11_22:39:00","UnknownFish",3,NA,NA,NA,0,NA,NA,NA
"EC25_2024-08-12_09:53:00","UnknownFish",3,NA,"Bill height","Tail",1,NA,NA,NA
"EC25_2024-08-12_22:20:00","Herring0",5,100,"Bill height","Tail",1,2.22409085868699,0.444818171737399,44.8157334844387
"EC25_2024-08-13_05:36:00","Herring0",5,100,"Bill height","Head",1,5.34381231296241,1.06876246259248,58.690601632622
"EC25_2024-08-13_10:21:00","Sablefish",1,100,"Bill height","Tail",1,8.47630291612685,8.47630291612685,110.474537037037
