"BL_ID","PhotoID","Prey","Confidence","BillHeight_pix","Headbill_pix","HeadLength_pix","TailLength_pix","Measure_comment","TotalLength","Mass"
"DR23_2024-08-07_09:12:00","08070454.jpg","UnknownFish",NA,583.26,NA,234.56,NA,"",NA,NA
"DR23_2024-08-07_20:38:00","08070352.jpg","Unknown",NA,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-07_20:38:00","08070352.jpg","Unknown",NA,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-07_20:38:00","08070352.jpg","UnknownFish",NA,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-07_20:48:00","08070409.jpg","Herring0",50,NA,1861,NA,495,"Proofed—2 UnknownFish added to Herring0 count",32.6890980033409,0.159530201248659
"DR23_2024-08-07_20:48:00","08070409.jpg","Herring0",50,NA,1861,NA,495,"Proofed—2 UnknownFish added to Herring0 count",32.6890980033409,0.159530201248659
"DR23_2024-08-07_20:48:00","08070409.jpg","Herring0",50,NA,1861,NA,495,"Proofed—2 UnknownFish added to Herring0 count",32.6890980033409,0.159530201248659
"DR23_2024-08-07_20:48:00","08070409.jpg","Herring0",50,NA,1861,NA,495,"Proofed—2 UnknownFish added to Herring0 count",32.6890980033409,0.159530201248659
"DR23_2024-08-07_20:48:00","08070409.jpg","Sandlance",50,NA,1861,NA,630,"Proofed—UnknownFish to Sandlance",36.9656654746243,0.103284904145512
"DR23_2024-08-07_20:48:00","08070409.jpg","Sandlance",50,NA,1861,NA,630,"Proofed—UnknownFish to Sandlance",36.9656654746243,0.103284904145512
"DR23_2024-08-07_20:48:00","08070409.jpg","Sandlance",50,NA,1861,NA,630,"Proofed—UnknownFish to Sandlance",36.9656654746243,0.103284904145512
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-09_12:59:00","08090575.jpg","Herring0",50,556.42,NA,NA,486.05,"",38.9868203367927,0.28282400736955
"DR23_2024-08-10_09:07:00","08100262.jpg","UnknownFish",NA,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-10_09:07:00","08100262.jpg","UnknownFish",NA,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-10_14:43:00","08100964.jpg","Gadid",100,857.19,NA,430.26,NA,"",77.8292699519504,3.22931026597706
"DR23_2024-08-10_14:43:00","08100964.jpg","Gadid",100,857.19,NA,430.26,NA,"",77.8292699519504,3.22931026597706
"DR23_2024-08-10_14:43:00","08100964.jpg","Gadid",100,857.19,NA,430.26,NA,"",77.8292699519504,3.22931026597706
"DR23_2024-08-10_15:37:00","08100064.jpg","Herring0",75,NA,969.22,NA,403.55,"Proofed—2 UnknownFish added to Herring0 count",51.1704334446608,0.684455832073625
"DR23_2024-08-10_15:37:00","08100064.jpg","Herring0",75,NA,969.22,NA,403.55,"Proofed—2 UnknownFish added to Herring0 count",51.1704334446608,0.684455832073625
"DR23_2024-08-10_15:37:00","08100064.jpg","Herring0",75,NA,969.22,NA,403.55,"Proofed—2 UnknownFish added to Herring0 count",51.1704334446608,0.684455832073625
"DR23_2024-08-10_15:37:00","08100064.jpg","Herring0",75,NA,969.22,NA,403.55,"Proofed—2 UnknownFish added to Herring0 count",51.1704334446608,0.684455832073625
"DR23_2024-08-10_15:37:00","08100064.jpg","Sandlance",75,NA,969.22,NA,896.49,"",101.001409594206,3.24586907449251
"DR23_2024-08-10_18:06:00","08100391.jpg","Gadid",50,672.19,NA,NA,764.8,"",50.4864145888931,0.713017126525215
"DR23_2024-08-10_18:06:00","08100391.jpg","Gadid",50,672.19,NA,NA,764.8,"",50.4864145888931,0.713017126525215
"DR23_2024-08-10_18:06:00","08100391.jpg","Gadid",50,672.19,NA,NA,764.8,"",50.4864145888931,0.713017126525215
"DR23_2024-08-10_18:06:00","08100391.jpg","Gadid",50,672.19,NA,NA,764.8,"",50.4864145888931,0.713017126525215
"DR23_2024-08-10_18:06:00","08100391.jpg","Gadid",50,672.19,NA,NA,764.8,"",50.4864145888931,0.713017126525215
"DR23_2024-08-10_19:50:00","08100490.jpg","Herring0",100,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-11_09:41:00","08110691.jpg","UnknownFish",NA,NA,NA,NA,NA,"",NA,NA
"DR23_2024-08-11_13:13:00","08110872.jpg","Gadid",50,826,NA,NA,1010,"",54.257530577766,0.916824768345949
"DR23_2024-08-11_13:13:00","08110872.jpg","Gadid",50,826,NA,NA,1010,"",54.257530577766,0.916824768345949
"DR23_2024-08-11_13:13:00","08110872.jpg","Gadid",50,826,NA,NA,1010,"",54.257530577766,0.916824768345949
"DR23_2024-08-11_13:13:00","08110872.jpg","Herring0",50,826,NA,NA,538,"Proofed—adjusted tail length",29.0697856532049,0.108948012788916
"DR23_2024-08-14_09:30:00","08140673.jpg","Herring0",75,488.56,NA,204.62,NA,"",63.6536645677777,1.39142388369345
"DR23_2024-08-14_09:30:00","08140673.jpg","Herring0",75,488.56,NA,204.62,NA,"",63.6536645677777,1.39142388369345
"DR23_2024-08-14_09:30:00","08140673.jpg","Herring0",75,488.56,NA,204.62,NA,"",63.6536645677777,1.39142388369345
"DR23_2024-08-14_09:30:00","08140673.jpg","Herring0",75,488.56,NA,204.62,NA,"",63.6536645677777,1.39142388369345
"DR23_2024-08-14_09:30:00","08140673.jpg","Herring0",75,488.56,NA,204.62,NA,"",63.6536645677777,1.39142388369345
"DR24_2024-07-19_18:47:00","07190008.jpg","Herring0",50,245.83,NA,NA,166.61,"",30.2486352041575,0.123973015918091
"DR24_2024-07-19_18:47:00","07190008.jpg","Herring0",50,245.83,NA,NA,166.61,"",30.2486352041575,0.123973015918091
"DR24_2024-07-19_18:47:00","07190008.jpg","Herring0",50,245.83,NA,NA,166.61,"",30.2486352041575,0.123973015918091
"DR24_2024-07-19_18:47:00","07190008.jpg","Herring0",50,245.83,NA,NA,166.61,"",30.2486352041575,0.123973015918091
"DR24_2024-07-19_18:47:00","07190008.jpg","Herring0",50,245.83,NA,NA,166.61,"",30.2486352041575,0.123973015918091
"DR24_2024-07-19_18:47:00","07190008.jpg","Herring0",50,245.83,NA,NA,166.61,"",30.2486352041575,0.123973015918091
"DR24_2024-07-19_22:29:00","07190368.jpg","Gadid",100,284.54,NA,NA,309.33,"",48.2389017576064,0.608243982868955
"DR24_2024-07-19_22:29:00","07190368.jpg","Gadid",100,284.54,NA,NA,309.33,"",48.2389017576064,0.608243982868955
"DR24_2024-07-19_22:29:00","07190368.jpg","Gadid",100,284.54,NA,NA,379.64,"",59.2034935611085,1.2431199983358
"DR24_2024-07-19_22:29:00","07190368.jpg","Gadid",100,284.54,NA,NA,379.64,"",59.2034935611085,1.2431199983358
"DR24_2024-07-20_10:37:00","07200422.jpg","Prowfish",100,285.25,NA,NA,716.83,"",107.565889483562,11.5690934653446
"DR24_2024-07-20_10:37:00","07200422.jpg","Unknown",NA,NA,NA,NA,NA,"",NA,NA
"DR24_2024-07-20_10:37:00","07200422.jpg","Unknown",NA,NA,NA,NA,NA,"",NA,NA
"DR24_2024-07-20_12:43:00","07200505.jpg","Gadid",100,280.2,NA,NA,366.55,"",58.0475360961739,1.16044959753203
"DR24_2024-07-20_12:43:00","07200505.jpg","Gadid",100,280.2,NA,NA,366.55,"",58.0475360961739,1.16044959753203
"DR24_2024-07-20_12:43:00","07200505.jpg","Gadid",100,280.2,NA,NA,366.55,"",58.0475360961739,1.16044959753203
"DR24_2024-07-20_12:43:00","07200505.jpg","Gadid",100,280.2,NA,NA,366.55,"",58.0475360961739,1.16044959753203
"DR24_2024-07-20_17:10:00","07200025.jpg","Gadid",75,275.04,NA,NA,229.76,"",37.0678383641128,0.242561178319333
"DR24_2024-07-20_17:10:00","07200025.jpg","Gadid",75,275.04,NA,NA,229.76,"",37.0678383641128,0.242561178319333
"DR24_2024-07-20_17:10:00","07200025.jpg","Gadid",75,275.04,NA,NA,229.76,"",37.0678383641128,0.242561178319333
"DR24_2024-07-20_17:10:00","07200025.jpg","Gadid",75,275.04,NA,NA,229.76,"",37.0678383641128,0.242561178319333
"DR24_2024-07-20_17:10:00","07200025.jpg","Gadid",75,275.04,NA,NA,229.76,"",37.0678383641128,0.242561178319333
"DR24_2024-07-20_18:59:00","07200218.jpg","Gadid",100,279.85,NA,NA,416.9,"",66.1036257940203,1.82644704822151
"DR24_2024-07-20_18:59:00","07200218.jpg","Gadid",100,279.85,NA,NA,416.9,"",66.1036257940203,1.82644704822151
"DR24_2024-07-20_18:59:00","07200218.jpg","Gadid",100,279.85,NA,NA,416.9,"",66.1036257940203,1.82644704822151
"DR24_2024-07-20_18:59:00","07200218.jpg","Gadid",100,279.85,NA,NA,416.9,"",66.1036257940203,1.82644704822151
"DR24_2024-07-20_18:59:00","07200218.jpg","Gadid",100,279.85,NA,NA,416.9,"",66.1036257940203,1.82644704822151
"DR24_2024-07-20_22:19:00","07200343.jpg","Herring0",50,260.74,NA,NA,209.92,"",35.9323612832062,0.216951211491165
"DR24_2024-07-20_22:19:00","07200343.jpg","Herring0",50,260.74,NA,NA,209.92,"",35.9323612832062,0.216951211491165
"DR24_2024-07-20_22:19:00","07200343.jpg","Herring0",50,260.74,NA,NA,209.92,"",35.9323612832062,0.216951211491165
"DR24_2024-07-20_22:19:00","07200343.jpg","Herring0",50,260.74,NA,NA,209.92,"",35.9323612832062,0.216951211491165
"DR24_2024-07-20_22:19:00","07200343.jpg","Herring0",50,260.74,NA,NA,209.92,"",35.9323612832062,0.216951211491165
"DR24_2024-07-20_22:19:00","07200343.jpg","Herring0",50,260.74,NA,NA,209.92,"",35.9323612832062,0.216951211491165
"DR24_2024-07-21_07:08:00","07210515.jpg","Sandlance",75,287,NA,NA,745,"",102.937642676919,3.46431572938975
"DR24_2024-07-21_07:08:00","07210515.jpg","Prowfish",50,287,NA,NA,503.16,"",75.042667796405,3.51339396287937
"DR24_2024-07-21_07:08:00","07210515.jpg","Unknown",NA,NA,NA,NA,NA,"",NA,NA
"DR24_2024-07-21_11:27:00","07210988.jpg","Gadid",100,NA,1015.1,NA,542.5,"",65.3001414968383,1.7501333519994
"DR24_2024-07-21_11:27:00","07210988.jpg","Gadid",100,NA,1015.1,NA,542.5,"",65.3001414968383,1.7501333519994
"DR24_2024-07-21_11:27:00","07210988.jpg","Gadid",100,NA,1015.1,NA,542.5,"",65.3001414968383,1.7501333519994
"DR24_2024-07-21_11:27:00","07210988.jpg","Prowfish",50,NA,1015.1,NA,664.42,"",77.1476022237905,3.85029269567654
"DR24_2024-07-21_12:58:00","07210142.jpg","Gadid",100,NA,954.66,NA,426.43,"",54.5785799533485,0.935897836505038
"DR24_2024-07-21_12:58:00","07210142.jpg","Gadid",100,NA,954.66,NA,426.43,"",54.5785799533485,0.935897836505038
"DR24_2024-07-21_12:58:00","07210142.jpg","Prowfish",100,NA,954.66,NA,812.54,"",100.319321719205,9.18416075990586
"DR24_2024-07-21_17:45:00","07210295.jpg","Prowfish",100,348.32,NA,NA,849.87,"",104.437902427932,10.4924507484483
"DR24_2024-07-21_17:45:00","07210295.jpg","Prowfish",100,348.32,NA,NA,849.87,"",104.437902427932,10.4924507484483
"DR24_2024-07-21_21:30:00","07210358.jpg","Gadid",100,365.87,NA,NA,517.28,"",62.7361096842069,1.52179875075306
"DR24_2024-07-21_21:30:00","07210358.jpg","Gadid",100,365.87,NA,NA,517.28,"",62.7361096842069,1.52179875075306
"DR24_2024-07-21_21:55:00","07210382.jpg","Sandlance",50,360.57,NA,NA,373.43,"",41.0695039367744,0.148203900774204
"DR24_2024-07-21_21:55:00","07210382.jpg","UnknownFish",NA,NA,NA,NA,NA,"",NA,NA
"DR24_2024-07-22_11:01:00","0722085.mov","Capelin",75,149.49,NA,NA,237.55,"",68.4430684802736,1.16230510306909
"DR24_2024-07-22_11:01:00","0722085.mov","Gadid",100,149.49,NA,NA,151.73,"",45.0378876604894,0.47863904206532
"DR24_2024-07-22_11:01:00","0722085.mov","Gadid",100,149.49,NA,NA,151.73,"",45.0378876604894,0.47863904206532
"DR24_2024-07-22_11:01:00","0722085.mov","Gadid",100,149.49,NA,NA,151.73,"",45.0378876604894,0.47863904206532
"DR24_2024-07-22_11:01:00","0722085.mov","Gadid",100,149.49,NA,NA,151.73,"",45.0378876604894,0.47863904206532
"DR24_2024-07-23_08:08:00","07230011.jpg","Herring0",75,203,NA,NA,125,"Proofed—2 UnknownFish added to Herring0 count",27.4823316488124,0.0907731674552275
"DR24_2024-07-23_08:08:00","07230011.jpg","Herring0",75,203,NA,NA,125,"Proofed—2 UnknownFish added to Herring0 count",27.4823316488124,0.0907731674552275
"DR24_2024-07-23_08:08:00","07230011.jpg","Herring0",75,203,NA,NA,125,"Proofed—2 UnknownFish added to Herring0 count",27.4823316488124,0.0907731674552275
"DR24_2024-07-23_08:08:00","07230011.jpg","Herring0",75,203,NA,NA,125,"Proofed—2 UnknownFish added to Herring0 count",27.4823316488124,0.0907731674552275
"DR24_2024-07-23_08:08:00","07230011.jpg","Herring0",75,203,NA,NA,125,"Proofed—2 UnknownFish added to Herring0 count",27.4823316488124,0.0907731674552275
"DR24_2024-07-23_08:08:00","07230011.jpg","Herring0",75,203,NA,NA,125,"Proofed—2 UnknownFish added to Herring0 count",27.4823316488124,0.0907731674552275
"DR24_2024-07-23_08:08:00","07230011.jpg","UnknownFish",NA,203,NA,NA,170,"",NA,NA
"DR24_2024-07-23_09:11:00","07230040.jpg","UnknownFish",NA,234,NA,NA,113,"Proofed—added measurement",NA,NA
"DR24_2024-07-23_09:11:00","07230040.jpg","UnknownFish",NA,234,NA,NA,113,"Proofed—added measurement",NA,NA
"DR24_2024-07-23_09:11:00","07230040.jpg","UnknownFish",NA,234,NA,NA,113,"Proofed—added measurement",NA,NA
"DR24_2024-07-23_13:50:00","07230422.jpg","Gadid",100,340.76,NA,NA,460.19,"Proofed—1 UnknownFish added to Gadid count",59.9248926836136,1.29679166029746
"DR24_2024-07-23_13:50:00","07230422.jpg","Gadid",100,340.76,NA,NA,460.19,"Proofed—1 UnknownFish added to Gadid count",59.9248926836136,1.29679166029746
"DR24_2024-07-23_13:50:00","07230422.jpg","Gadid",100,340.76,NA,NA,460.19,"Proofed—1 UnknownFish added to Gadid count",59.9248926836136,1.29679166029746
"DR24_2024-07-23_13:50:00","07230422.jpg","Gadid",100,340.76,NA,NA,460.19,"Proofed—1 UnknownFish added to Gadid count",59.9248926836136,1.29679166029746
"DR24_2024-07-23_14:41:00","07230427.jpg","Gadid",75,361.46,NA,NA,501.2,"",61.5275349008834,1.42191443493859
"DR24_2024-07-23_14:41:00","07230427.jpg","Gadid",75,361.46,NA,NA,501.2,"",61.5275349008834,1.42191443493859
"DR24_2024-07-23_14:41:00","07230427.jpg","Gadid",75,361.46,NA,NA,501.2,"",61.5275349008834,1.42191443493859
"DR24_2024-07-23_14:41:00","07230427.jpg","Gadid",75,361.46,NA,NA,501.2,"",61.5275349008834,1.42191443493859
"DR24_2024-07-23_14:41:00","07230427.jpg","Gadid",75,361.46,NA,NA,501.2,"",61.5275349008834,1.42191443493859
"DR24_2024-07-23_15:43:00","07230455.jpg","Gadid",50,356.88,NA,NA,443.25,"Proofed—UnknownFish to Gadid",55.111880672149,0.968203641761252
"DR24_2024-07-23_15:43:00","07230455.jpg","Gadid",50,356.88,NA,NA,443.25,"Proofed—UnknownFish to Gadid",55.111880672149,0.968203641761252
"DR24_2024-07-23_15:43:00","07230455.jpg","Gadid",50,356.88,NA,NA,443.25,"Proofed—UnknownFish to Gadid",55.111880672149,0.968203641761252
"DR24_2024-07-23_15:43:00","07230455.jpg","Gadid",50,356.88,NA,NA,443.25,"Proofed—UnknownFish to Gadid",55.111880672149,0.968203641761252
"DR24_2024-07-23_17:12:00","07230466.jpg","Herring0",50,369,NA,NA,382,"Proofed—3 UnknownFish added to Herring0 count",46.2036832528739,0.491170540174787
"DR24_2024-07-23_17:12:00","07230466.jpg","Herring0",50,369,NA,NA,382,"Proofed—3 UnknownFish added to Herring0 count",46.2036832528739,0.491170540174787
"DR24_2024-07-23_17:12:00","07230466.jpg","Herring0",50,369,NA,NA,382,"Proofed—3 UnknownFish added to Herring0 count",46.2036832528739,0.491170540174787
"DR24_2024-07-23_17:12:00","07230466.jpg","Herring0",50,369,NA,NA,382,"Proofed—3 UnknownFish added to Herring0 count",46.2036832528739,0.491170540174787
"DR24_2024-07-24_05:35:00","07240532.jpg","Capelin",50,241.23,NA,NA,253,"Proofed—UnknownFish to Capelin",45.1726723264865,0.242666451116793
"DR24_2024-07-24_05:35:00","07240532.jpg","Capelin",50,241.23,NA,NA,253,"Proofed—UnknownFish to Capelin",45.1726723264865,0.242666451116793
"DR24_2024-07-24_09:06:00","07240910.jpg","Herring0",75,324,NA,62,266,"",29.0830478055148,0.109109633770666
"DR24_2024-07-24_09:06:00","07240910.jpg","Herring0",75,324,NA,62,266,"",29.0830478055148,0.109109633770666
"DR24_2024-07-24_09:06:00","07240910.jpg","Herring0",75,324,NA,62,266,"",29.0830478055148,0.109109633770666
"DR24_2024-07-24_09:06:00","07240910.jpg","Herring0",75,324,NA,62,266,"",29.0830478055148,0.109109633770666
"DR24_2024-07-24_09:06:00","07240910.jpg","Herring0",75,324,NA,62,266,"",29.0830478055148,0.109109633770666
"DR24_2024-07-24_09:06:00","07240910.jpg","UnknownFish",NA,324,NA,NA,413,"Proofed—added measurement",NA,NA
"DR24_2024-07-31_19:14:00","07310662.jpg","Capelin",50,453.81,NA,NA,498.89,"",47.3497092077753,0.289783943167722
"DR24_2024-07-31_19:14:00","07310662.jpg","Capelin",50,453.81,NA,NA,498.89,"",47.3497092077753,0.289783943167722
"DR24_2024-07-31_19:14:00","07310662.jpg","Capelin",50,453.81,NA,NA,498.89,"",47.3497092077753,0.289783943167722
"DR24_2024-07-31_19:14:00","07310662.jpg","Capelin",50,453.81,NA,NA,498.89,"",47.3497092077753,0.289783943167722
"DR24_2024-07-31_19:14:00","07310662.jpg","Capelin",50,453.81,NA,NA,498.89,"",47.3497092077753,0.289783943167722
"DR24_2024-07-31_19:14:00","07310662.jpg","Capelin",50,453.81,NA,NA,498.89,"",47.3497092077753,0.289783943167722
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_19:57:00","07310746.jpg","Herring0",50,401.11,NA,115,347.79,"Proofed—7 UnknownFish added to Herring0 count",43.574016026232,0.405997192912161
"DR24_2024-07-31_21:41:00","07310760.jpg","Gadid",100,409.27,NA,NA,634.29,"",68.7696240903241,2.09669453932635
"DR24_2024-07-31_21:41:00","07310760.jpg","Gadid",100,409.27,NA,NA,634.29,"",68.7696240903241,2.09669453932635
"DR24_2024-07-31_21:41:00","07310760.jpg","Gadid",100,409.27,NA,NA,634.29,"",68.7696240903241,2.09669453932635
"DR24_2024-07-31_21:41:00","07310760.jpg","Gadid",100,409.27,NA,NA,634.29,"",68.7696240903241,2.09669453932635
"DR24_2024-07-31_21:41:00","07310760.jpg","Gadid",100,409.27,NA,NA,634.29,"",68.7696240903241,2.09669453932635
"DR24_2024-08-01_06:07:00","08010791.jpg","Gadid",100,377.58,NA,NA,628.71,"",73.8856474529194,2.69336706463053
"DR24_2024-08-01_06:07:00","08010791.jpg","Gadid",100,377.58,NA,NA,628.71,"",73.8856474529194,2.69336706463053
"DR24_2024-08-01_06:07:00","08010791.jpg","Sandlance",50,377.58,NA,NA,524.58,"",55.0937823635457,0.405947411924669
"DR24_2024-08-01_06:07:00","08010791.jpg","Sandlance",50,377.58,NA,NA,524.58,"",55.0937823635457,0.405947411924669
"DR24_2024-08-01_06:07:00","08010791.jpg","UnknownFish",NA,NA,NA,NA,NA,"",NA,NA
"DR24_2024-08-01_09:58:00","08010179.jpg","Gadid",75,488.48,NA,197.73,NA,"",62.7646135501275,1.52421317998993
"DR24_2024-08-01_09:58:00","08010179.jpg","Gadid",75,488.48,NA,197.73,NA,"",62.7646135501275,1.52421317998993
"DR24_2024-08-01_09:58:00","08010179.jpg","Gadid",75,488.48,NA,197.73,NA,"",62.7646135501275,1.52421317998993
"DR24_2024-08-01_09:58:00","08010179.jpg","Gadid",75,488.48,NA,197.73,NA,"",62.7646135501275,1.52421317998993
"DR24_2024-08-02_10:10:00","08020004.jpg","Gadid",100,258.44,NA,NA,327.04,"Proofed—1 UnknownFish added to Gadid count",56.151303069468,1.03344339223961
"DR24_2024-08-02_10:10:00","08020004.jpg","Gadid",100,258.44,NA,NA,327.04,"Proofed—1 UnknownFish added to Gadid count",56.151303069468,1.03344339223961
"DR24_2024-08-02_10:54:00","08020031.jpg","Sandlance",50,436.22,NA,NA,757.6,"",68.8706584308139,0.87286146859459
"DR24_2024-08-02_10:54:00","08020031.jpg","Sandlance",50,436.22,NA,NA,757.6,"",68.8706584308139,0.87286146859459
"DR24_2024-08-02_10:54:00","08020031.jpg","UnknownFish",NA,436.22,NA,NA,566.3,"",NA,NA
"DR24_2024-08-02_10:54:00","08020031.jpg","UnknownFish",NA,436.22,NA,NA,566.3,"",NA,NA
"DR24_2024-08-02_10:54:00","08020031.jpg","UnknownFish",NA,436.22,NA,NA,566.3,"",NA,NA
"DR24_2024-08-02_12:53:00","08020199.jpg","Gadid",100,404.74,NA,NA,589.11,"Proofed—1 UnknownFish added to Gadid count",64.5860857520059,1.68424722937336
"DR24_2024-08-02_12:53:00","08020199.jpg","Gadid",100,404.74,NA,NA,589.11,"Proofed—1 UnknownFish added to Gadid count",64.5860857520059,1.68424722937336
"DR24_2024-08-02_12:53:00","08020199.jpg","Gadid",100,404.74,NA,NA,589.11,"Proofed—1 UnknownFish added to Gadid count",64.5860857520059,1.68424722937336
"DR24_2024-08-02_12:53:00","08020199.jpg","Gadid",100,404.74,NA,NA,589.11,"Proofed—1 UnknownFish added to Gadid count",64.5860857520059,1.68424722937336
"DR24_2024-08-02_12:53:00","08020199.jpg","Gadid",100,404.74,NA,NA,589.11,"Proofed—1 UnknownFish added to Gadid count",64.5860857520059,1.68424722937336
"DR24_2024-08-02_12:53:00","08020199.jpg","Gadid",100,404.74,NA,NA,722.15,"",79.1717027818422,3.42791547002041
"DR24_2024-08-02_21:13:00","08020427.jpg","Gadid",75,443.77,NA,NA,573.77,"",57.3718157496928,1.11398399385176
"DR24_2024-08-02_21:13:00","08020427.jpg","Gadid",75,443.77,NA,NA,573.77,"",57.3718157496928,1.11398399385176
"DR24_2024-08-02_21:13:00","08020427.jpg","Gadid",75,443.77,NA,NA,573.77,"",57.3718157496928,1.11398399385176
"DR24_2024-08-02_21:13:00","08020427.jpg","Gadid",75,443.77,NA,NA,573.77,"",57.3718157496928,1.11398399385176
"DR24_2024-08-03_06:30:00","08030430.jpg","Gadid",100,269.75,NA,NA,357.43,"",58.7960628067551,1.21351802015653
"DR24_2024-08-03_06:30:00","08030430.jpg","Herring0",100,269.75,NA,NA,309.08,"",51.1386255540622,0.68307404594182
"DR24_2024-08-03_06:30:00","08030430.jpg","Herring0",100,269.75,NA,NA,309.08,"",51.1386255540622,0.68307404594182
"DR24_2024-08-03_06:30:00","08030430.jpg","Herring0",100,269.75,NA,NA,309.08,"",51.1386255540622,0.68307404594182
"DR24_2024-08-03_06:30:00","08030430.jpg","Herring0",100,269.75,NA,NA,309.08,"",51.1386255540622,0.68307404594182
"DR24_2024-08-03_19:03:00","08030838.jpg","Herring0",50,469.08,NA,NA,367.95,"Proofed—3 Unknown added to Herring0 count",35.0091439895395,0.199353202172269
"DR24_2024-08-03_19:03:00","08030838.jpg","Herring0",50,469.08,NA,NA,367.95,"Proofed—3 Unknown added to Herring0 count",35.0091439895395,0.199353202172269
"DR24_2024-08-03_19:03:00","08030838.jpg","Herring0",50,469.08,NA,NA,367.95,"Proofed—3 Unknown added to Herring0 count",35.0091439895395,0.199353202172269
"DR24_2024-08-03_19:03:00","08030838.jpg","Herring0",50,469.08,NA,NA,367.95,"Proofed—3 Unknown added to Herring0 count",35.0091439895395,0.199353202172269
"DR24_2024-08-03_19:03:00","08030838.jpg","Herring0",50,469.08,NA,NA,367.95,"Proofed—3 Unknown added to Herring0 count",35.0091439895395,0.199353202172269
"DR24_2024-08-03_19:03:00","08030838.jpg","Unknown",NA,NA,NA,NA,NA,"",NA,NA
"DR24_2024-08-04_06:54:00","08040014.jpg","Gadid",100,386.1,NA,NA,404.27,"",46.4611986798482,0.533539264677323
"DR24_2024-08-04_06:54:00","08040014.jpg","Gadid",100,386.1,NA,NA,404.27,"",46.4611986798482,0.533539264677323
"DR24_2024-08-04_06:54:00","08040014.jpg","Gadid",100,386.1,NA,NA,404.27,"",46.4611986798482,0.533539264677323
"DR24_2024-08-04_06:54:00","08040014.jpg","Gadid",100,386.1,NA,NA,404.27,"",46.4611986798482,0.533539264677323
"DR24_2024-08-04_06:54:00","08040014.jpg","Gadid",100,386.1,NA,NA,574.45,"",66.0193325788181,1.81833164203952
"DR24_2024-08-04_10:39:00","08040479.jpg","Gadid",100,NA,1264.88,NA,602.12,"Proofed—3 UnknownFish added to Gadid count",58.1643574693917,1.16862065206097
"DR24_2024-08-04_10:39:00","08040479.jpg","Gadid",100,NA,1264.88,NA,602.12,"Proofed—3 UnknownFish added to Gadid count",58.1643574693917,1.16862065206097
"DR24_2024-08-04_10:39:00","08040479.jpg","Gadid",100,NA,1264.88,NA,602.12,"Proofed—3 UnknownFish added to Gadid count",58.1643574693917,1.16862065206097
"DR24_2024-08-04_10:39:00","08040479.jpg","Gadid",100,NA,1264.88,NA,602.12,"Proofed—3 UnknownFish added to Gadid count",58.1643574693917,1.16862065206097
"DR24_2024-08-04_10:39:00","08040479.jpg","Gadid",100,NA,1264.88,NA,602.12,"Proofed—3 UnknownFish added to Gadid count",58.1643574693917,1.16862065206097
"DR24_2024-08-04_10:39:00","08040479.jpg","Gadid",100,NA,1264.88,NA,602.12,"Proofed—3 UnknownFish added to Gadid count",58.1643574693917,1.16862065206097
